ID	Year	Date	Sreg	Reg	Lat	Lon
1	1986	27-Mar-86	SJF	7	48.30016667	-124.4011667
1	1986	28-Mar-86	SJF	7	48.33366667	-124.484
1	1986	08-Apr-86	SJF	7	48.367	-124.5673333
1	1986	09-Apr-86	SJF	7	48.367	-124.5673333
1	1986	10-Apr-86	SJF	7	48.35066667	-124.5335
1	1986	10-Apr-86	SJF	7	48.33466667	-124.5015
1	1986	11-Apr-86	SJF	7	48.33333333	-124.4841667
1	1986	23-May-86	SJF	7	48.30083333	-124.4181667
1	1986	23-May-86	SJF	7	48.30066667	-124.4166667
1	1986	24-May-86	SJF	7	48.36683333	-124.5671667
1	1986	24-May-86	SJF	7	48.36683333	-124.5671667
1	1986	24-May-86	SJF	7	48.3515	-124.5508333
1	1986	25-May-86	SJF	7	48.35083333	-124.5505
1	1986	31-May-86	SJF	7	48.351	-124.5341667
1	1986	11-Jun-86	SJF	7	48.317	-124.4506667
1	1986	11-Jun-86	SJF	7	48.31666667	-124.4346667
1	1986	25-Jun-86	SJF	7	48.35066667	-124.5341667
1	1986	25-Jun-86	SJF	7	48.35066667	-124.5341667
1	1986	26-Jun-86	SJF	7	48.367	-124.5668333
1	1986	26-Jun-86	SJF	7	48.35116667	-124.5505
1	1986	27-Jun-86	SJF	7	48.36716667	-124.5671667
1	1986	07-Jul-86	SJF	7	48.36683333	-124.567
1	1986	07-Jul-86	SJF	7	48.36733333	-124.568
1	1986	07-Jul-86	SJF	7	48.36783333	-124.5833333
1	1986	08-Jul-86	SJF	7	48.36733333	-124.5678333
1	1986	08-Jul-86	SJF	7	48.3675	-124.5678333
1	1986	15-Jul-86	SJF	7	48.36733333	-124.5681667
1	1986	15-Jul-86	SJF	7	48.36733333	-124.7166667
2	1986	26-Jan-86	SJF	7	48.334	-124.4846667
2	1986	10-Feb-86	SJF	7	48.35066667	-124.5345
2	1986	10-Feb-86	SJF	7	48.35066667	-124.5341667
2	1986	26-Apr-86	SJF	7	48.35133333	-124.5505
2	1986	26-Apr-86	SJF	7	48.35116667	-124.5501667
2	1986	26-Apr-86	SJF	7	48.351	-124.5345
2	1986	27-Apr-86	SJF	7	48.367	-124.5668333
3	1986	22-May-86	SJF	7	48.317	-124.4505
3	1986	23-May-86	SJF	7	48.30033333	-124.4166667
3	1986	23-May-86	SJF	7	48.30066667	-124.4166667
3	1986	24-May-86	SJF	7	48.367	-124.5513333
3	1986	24-May-86	SJF	7	48.35033333	-124.5336667
3	1986	24-May-86	SJF	7	48.38333333	-124.5846667
3	1986	24-May-86	SJF	7	48.36766667	-124.5845
4	1986	31-May-86	SJF	7	48.31683333	-124.4506667
4	1986	31-May-86	SJF	7	48.30116667	-124.4343333
4	1986	04-Jun-86	SJF	7	48.317	-124.4508333
4	1986	04-Jun-86	SJF	7	48.317	-124.4505
4	1986	04-Jun-86	SJF	7	48.317	-124.4506667
4	1986	05-Jun-86	SJF	7	48.351	-124.5501667
4	1986	05-Jun-86	SJF	7	48.31683333	-124.45
4	1986	05-Jun-86	SJF	7	48.31766667	-124.467
4	1986	06-Jun-86	SJF	7	48.33466667	-124.5168333
4	1986	11-Jun-86	SJF	7	48.317	-124.4506667
4	1986	11-Jun-86	SJF	7	48.31666667	-124.4346667
4	1986	26-Jun-86	SJF	7	48.31716667	-124.6515
5	1986	08-Jul-86	SJF	7	48.36733333	-124.5843333
6	1999	13-Sep-99	OR	4	44.81783333	-124.0668333
6	2001	09-May-01	GH+	5	46.98916667	-124.2218333
6	2001	17-Aug-01	OR	4	44.7705	-124.0761667
6	2001	17-Aug-01	OR	4	44.79716667	-124.0786667
6	2001	17-Aug-01	OR	4	44.82233333	-124.0701667
6	2001	17-Aug-01	OR	4	44.83333333	-124.0833333
6	2002	14-Oct-02	SOR	3	42.824	-124.5923333
6	2004	22-Sep-04	OR	4	44.8286	-124.0691
6	2006	21-May-06	GH+	5	46.9293	-124.2516
6	2007	14-Sep-07	SOR	3	42.7825	-124.5955
6	1986	05-Jun-86	SJF	7	48.36733333	-124.567
6	2002	23-Jun-02	NCA	2	41.1345	-124.1666667
6	2002	18-Oct-02	NCA	2	41.718	-124.2015
6	2008	26-Jul-08	SOR	3	42.6766	-124.4566
7	1986	09-Apr-86	SJF	7	48.30016667	-124.401
7	1986	09-Apr-86	SJF	7	48.3	-124.401
7	1986	10-Apr-86	SJF	7	48.35066667	-124.5335
8	1986	02-Mar-86	PS-HC-BB-SJ	8	47.1675	-122.9003333
8	1986	21-Apr-86	PS-HC-BB-SJ	8	47.1	-122.9008333
8	1986	09-May-86	PS-HC-BB-SJ	8	47.067	-122.8846667
9	1984	27-Jun-84	PS-HC-BB-SJ	8	47.08333333	-122.9166667
10	1984	28-May-84	SJF	7	48.13416667	-122.95
10	1984	15-Jul-84	SJF	7	48.13416667	-122.9508333
10	1984	21-Aug-84	SJF	7	48.13333333	-122.95
11	1984	13-Jul-84	SJF	7	48.13333333	-122.9508333
11	1984	15-Jul-84	SJF	7	48.13416667	-122.9508333
12	1989	12-Apr-89	PS-HC-BB-SJ	8	47.25	-122.8333333
13	1989		PS-HC-BB-SJ	8	47.81666667	-122.6503333
14	2004	09-Jul-04	NBC	12	51.15	-127.75
14	2000	30-Mar-00	GH+	5	46.91816667	-124.0341667
14	2000	01-Apr-00	GH+	5	46.918	-124.0666667
14	2000	12-Jul-00	GH+	5	46.91733333	-124.1013333
14	2000	12-Jul-00	GH+	5	46.91766667	-124.0336667
14	2001	17-Aug-01	OR	4	44.81016667	-124.0675
14	2001	17-Aug-01	OR	4	44.83066667	-124.0761667
14	2001	17-Aug-01	OR	4	44.83333333	-124.0618333
14	2001	21-Aug-01	OR	4	44.6205	-124.0826667
14	2002	14-Oct-02	SOR	3	42.83583333	-124.586
14	1998	21-Mar-98	GH+	5	46.91583333	-124.1526667
14	1998	28-Mar-98	GH+	5	46.92016667	-124.0856667
14	1998	29-Mar-98	GH+	5	46.91583333	-124.1343333
14	1998	29-Mar-98	GH+	5	46.92133333	-124.037
14	1998	10-Apr-98	GH+	5	46.9235	-124.037
14	1998	12-Apr-98	GH+	5	46.91883333	-124.0356667
14	1998	16-Apr-98	GH+	5	46.91416667	-124.146
14	1998	18-Apr-98	GH+	5	46.91933333	-124.1001667
14	1998	18-Apr-98	GH+	5	46.9175	-124.05
14	1989	10-Aug-89	NWA	6	48.2835	-124.7003333
14	1992	22-Apr-92	GH+	5	46.91683333	-124.0345
14	1992	22-Apr-92	GH+	5	46.91666667	-124.034
14	1992	03-Jul-92	GH+	5	46.91666667	-124.0345
14	1993	16-Apr-93	GH+	5	46.9335	-124.0671667
14	1993	20-Apr-93	GH+	5	46.9	-124.1673333
14	1993	13-Jun-93	GH+	5	46.917	-124.0668333
14	1995	10-Sep-95	GH+	5	46.95083333	-124.0843333
14	1995	17-Sep-95	GH+	5	46.93366667	-124.0671667
14	1995	17-Sep-95	GH+	5	46.9335	-124.0668333
14	1995	14-Oct-95	GH+	5	46.93383333	-124.0678333
14	1996	27-Apr-96	GH+	5	46.91766667	-124.0506667
14	1996	28-Apr-96	GH+	5	46.917	-124.068
14	1996	28-Apr-96	GH+	5	46.9015	-124.2675
14	1993		GH+	5	46.91666667	-124.0833333
14	1993	23-Jul-93	GH+	5	46.91666667	-124.0833333
14	1995	13-Jul-95	GH+	5	46.9175	-124.1
14	1995	13-Jul-95	GH+	5		
14	2001	04-Oct-01	WVI	11	49.35083333	-126.5
14	2001	27-Jul-01	NWA	6	48.07983333	-124.7115
15	2004	30-Jun-04	SVI	10	48.719	-125.07
15	2004	03-Jul-04	SVI	10	48.69716667	-124.976
15	2004	05-Jul-04	SVI	10	48.6965	-124.9611667
15	2004	10-Jul-04	SVI	10	48.69566667	-124.973
15	2005	01-Jul-05	WVI	11	49.4345	-126.5933333
15	2005	04-Jul-05	SVI	10	48.71133333	-125.0335
15	2005	09-Jul-05	SVI	10	48.64316667	-124.8066667
15	2005	10-Jul-05	SVI	10	48.73033333	-125.12
15	2005	10-Jul-05	SVI	10	48.71	-125.0225
15	2005	26-Jul-05	SVI	10	48.5775	-124.6626667
15	2005	01-Aug-05	SVI	10	48.60816667	-124.7503333
15	2005	03-Aug-05	SVI	10	48.678	-124.9086667
15	2005	04-Aug-05	SVI	10	48.71816667	-125.0636667
15	2005	05-Aug-05	SVI	10	48.67616667	-124.903
15	2005	05-Aug-05	SVI	10	48.58	-124.6803333
15	2006	28-Aug-06	SVI	10	48.5843	-124.7033
15	2006	28-Aug-06	SVI	10	48.5835	-124.707
15	2006	15-Sep-06	SVI	10	48.4818	-124.285
15	2006	15-Sep-06	SVI	10	48.4818	-124.285
15	1999	21-Jun-99	SVI	10	48.71866667	-125.0635
15	1999	17-Jul-99	SVI	10	48.692	-124.9355
15	1999	18-Jul-99	SVI	10	48.7835	-125.2163333
15	1999	28-Jul-99	SVI	10	48.6035	-124.7426667
15	1999	28-Jul-99	SVI	10	48.56166667	-124.5885
15	1999	30-Jul-99	SVI	10	48.7835	-125.2163333
15	1999	31-Jul-99	SVI	10	48.735	-125.1188333
15	1999	12-Aug-99	SVI	10	48.73683333	-125.123
15	1999	20-Aug-99	SVI	10	48.74266667	-125.128
15	2001	07-Jul-01	SVI	10	48.69683333	-124.9645
15	2001	12-Jul-01	SVI	10	48.73233333	-125.1193333
15	2001	17-Jul-01	SVI	10	48.6975	-124.9763333
15	2001	18-Jul-01	SVI	10	48.71666667	-125.0578333
15	2001	19-Jul-01	SVI	10	48.7185	-125.0825
15	2002	04-Jul-02	SVI	10	48.75001667	-125.1376667
15	2002	06-Jul-02	SVI	10	48.70783333	-125.0108333
15	2002	09-Jul-02	SVI	10	48.71083333	-125.0226667
15	2002	12-Jul-02	SVI	10	48.69666667	-124.9698333
15	2002	22-Jul-02	SVI	10	48.69666667	-124.9786667
15	2002	22-Jul-02	SVI	10	48.69666667	-124.9578333
15	2002	23-Jul-02	SVI	10	48.71166667	-125.033
15	2002	25-Jul-02	SVI	10	48.70433333	-124.9953333
15	2002	25-Jul-02	SVI	10	48.70366667	-124.9905
15	2002	26-Jul-02	SVI	10	48.69583333	-124.9951667
15	2002	10-Aug-02	SVI	10	48.7035	-125.0033333
15	2002	16-Aug-02	SVI	10	48.69633333	-124.9588333
15	2002	18-Aug-02	SVI	10	48.69966667	-124.9856667
15	2002	20-Aug-02	SVI	10	48.70966667	-125.0225
15	1998	14-Jun-98	SVI	10	48.67633333	-124.895
15	1998	18-Jun-98	SVI	10	48.7835	-125.2163333
15	1998	27-Jul-98	SVI	10	48.69	-124.9273333
15	1998	28-Jul-98	SVI	10	48.70466667	-124.9966667
15	1998	28-Jul-98	SVI	10	48.7055	-124.999
15	1998	29-Jul-98	SVI	10	48.70516667	-125.0015
15	1998	30-Jul-98	SVI	10	48.7125	-125.019
15	1998	31-Jul-98	SVI	10	48.70516667	-125.0015
15	1998	31-Jul-98	SVI	10	48.7125	-125.019
15	1998	01-Aug-98	SVI	10	48.721	-125.072
15	1998	02-Aug-98	SVI	10	48.709	-125.01
15	1998	07-Aug-98	SVI	10	48.56783333	-124.6675
15	1998	19-Aug-98	SVI	10	48.58666667	-124.703
15	1998	20-Aug-98	SVI	10	48.58666667	-124.703
15	1998	24-Aug-98	SVI	10	48.54316667	-124.5018333
15	1998	28-Sep-98	SVI	10	48.7265	-125.1075
15	2004	19-Jun-04	NBC	12	51.11666667	-127.6833333
15	2004	22-Jun-04	NBC	12	51.15	-127.75
15	2004	23-Jul-04	NBC	12	51.18333333	-127.7833333
15	2004	04-Aug-04	NBC	12	51.18333333	-127.7833333
15	2004	06-Aug-04	NBC	12	51.21666667	-127.8
15	2004	13-Aug-04	NBC	12	51.15	-127.75
15	2004	17-Aug-04	NBC	12	51.21666667	-127.8
15	2004	19-Aug-04	NBC	12	51.15	-127.75
15	2004	20-Aug-04	NBC	12	51.21666667	-127.8
15	2004	23-Aug-04	NBC	12	51.18333333	-127.7833333
15	2004	28-Aug-04	NBC	12	51.18333333	-127.7833333
15	2004	31-Aug-04	NBC	12	51.18333333	-127.7833333
15	2004	05-Sep-04	NBC	12	51.21666667	-127.8
15	2004	07-Sep-04	NBC	12	51.18333333	-127.7833333
15	2004	09-Sep-04	NBC	12	51.18333333	-127.7833333
15	2004	18-Aug-04	NBC	12	51.1796	-127.7816
15	1998	27-Aug-98	SVI	10	48.5795	-124.6795
15	1989	10-Aug-89	NWA	6	48.2835	-124.7003333
15	1997	09-Aug-97	SVI	10	48.70016667	-124.9848333
15	1990	23-Aug-90	SVI	10	48.36666667	-123.85
15	2001	31-Jul-01	WVI	11	49.35083333	-126.5
15	1996	08-Oct-96	WVI	11	49.16666667	-125.95
15	1996	16-Oct-96	WVI	11	49.16666667	-125.95
15	1997	06-Sep-97	SJF	7	48.30066667	-124.417
15	1997	20-Sep-97	SJF	7	48.31766667	-124.4515
15	1997	28-Sep-97	SJF	7	48.368	-124.584
15	1997	29-Sep-97	SJF	7	48.36716667	-124.5676667
15	1997	29-Sep-97	SJF	7	48.35116667	-124.5348333
15	1997	29-Sep-97	SJF	7	48.3515	-124.5346667
15	1997	29-Sep-97	SJF	7	48.35116667	-124.5503333
15	1997	30-Sep-97	SJF	7	48.31783333	-124.467
15	1999	04-Aug-99	SVI	10	48.73366667	-125.123
15	1999	14-Aug-99	SVI	10	48.6795	-124.911
15	2000	19-Aug-00	WVI	11	49.6055	-126.8588333
15	2000	20-Aug-00	WVI	11	49.42983333	-126.5943333
15	2001	06-Jul-01	SVI	10	48.69766667	-124.9761667
15	1998	01-Jul-98	SVI	10	48.684	-124.9176667
15	1998	16-Jul-98	NWA	6	48.35	-124.7
15	1984	03-Aug-84	SVI	10	48.76666667	-125.1508333
15	1984	21-Aug-84	SVI	10	48.7675	-125.15
15	1999	31-Aug-99	WVI	11	49.38933333	-126.574
15	1998	25-Jun-98	SVI	10	48.7175	-125.0538333
16	1989	15-Aug-89	NWA	6	48.18383333	-124.7676667
17	1989	15-Aug-89	NWA	6	48.18383333	-124.7676667
18	1990	24-Mar-90	PS-HC-BB-SJ	8	47.368	-122.618
18	1990	27-Mar-90	PS-HC-BB-SJ	8	47.36816667	-122.618
18	1990	28-Mar-90	PS-HC-BB-SJ	8	47.38383333	-122.6181667
18	1990	29-Mar-90	PS-HC-BB-SJ	8	47.36816667	-122.6173333
18	1990	30-Mar-90	PS-HC-BB-SJ	8	47.3505	-122.6841667
18	1990	31-Mar-90	PS-HC-BB-SJ	8	47.3505	-122.6505
18	1990	03-Apr-90	PS-HC-BB-SJ	8	47.284	-122.7846667
18	1990	05-Apr-90	PS-HC-BB-SJ	8	47.06683333	-122.9011667
18	1990	16-Apr-90	PS-HC-BB-SJ	8	47.1	-122.9008333
18	1990	16-Apr-90	PS-HC-BB-SJ	8	47.08416667	-122.9176667
18	1990	18-Apr-90	PS-HC-BB-SJ	8	47.10016667	-122.9176667
18	1990	19-Apr-90	PS-HC-BB-SJ	8	47.08366667	-122.9168333
18	1990	19-Apr-90	PS-HC-BB-SJ	8	47.10083333	-122.917
18	1990	20-Apr-90	PS-HC-BB-SJ	8	47.08466667	-122.9015
18	1990	17-May-90	PS-HC-BB-SJ	8	47.08433333	-122.917
18	1990	22-May-90	PS-HC-BB-SJ	8	47.117	-122.7341667
18	1990	30-May-90	PS-HC-BB-SJ	8	47.2	-122.8341667
19	1990	27-Mar-90	PS-HC-BB-SJ	8	47.36816667	-122.618
19	1990	28-Mar-90	PS-HC-BB-SJ	8	47.38383333	-122.6181667
19	1990	29-Mar-90	PS-HC-BB-SJ	8	47.36816667	-122.6173333
19	1990	30-Mar-90	PS-HC-BB-SJ	8	47.3505	-122.6841667
19	1990	31-Mar-90	PS-HC-BB-SJ	8	47.3505	-122.6505
19	1990	03-Apr-90	PS-HC-BB-SJ	8	47.284	-122.7846667
19	1990	16-Apr-90	PS-HC-BB-SJ	8	47.1	-122.9008333
19	1990	16-Apr-90	PS-HC-BB-SJ	8	47.08416667	-122.9176667
19	1990	17-Apr-90	PS-HC-BB-SJ	8	47.0835	-122.917
19	1990	18-Apr-90	PS-HC-BB-SJ	8	47.10016667	-122.9176667
19	1990	19-Apr-90	PS-HC-BB-SJ	8	47.08366667	-122.9168333
19	1990	19-Apr-90	PS-HC-BB-SJ	8	47.10083333	-122.917
19	1990	20-Apr-90	PS-HC-BB-SJ	8	47.08466667	-122.9015
19	1990	30-Apr-90	PS-HC-BB-SJ	8	47.21683333	-123.0675
20	1990	12-Apr-90	PS-HC-BB-SJ	8	47.0845	-122.9166667
20	1990	12-Apr-90	PS-HC-BB-SJ	8	47.08433333	-122.9173333
21	2008	25-Apr-08	NPS	9	47.89	-122.38
21	2006	02-Apr-06	NPS	9	48.0903	-122.4581
21	2006	07-Apr-06	NPS	9	48.155	-122.5558
21	2008	24-May-08	SVI	10	48.7175	-125.0628
21	2008	24-May-08	SVI	10	48.8046	-125.2555
21	1999	06-Apr-99	NPS	9	48.0835	-122.417
21	1999	06-Apr-99	NPS	9	48.1015	-122.4668333
21	1999	06-Apr-99	NPS	9	48.10066667	-122.4675
21	2000	15-Mar-00	NPS	9	48.13433333	-122.3515
21	2000	15-Mar-00	NPS	9	48.11716667	-122.3668333
21	2000	08-Apr-00	NPS	9	48.00133333	-122.2513333
21	2000	15-Apr-00	NPS	9	48.084	-122.4181667
21	2004	28-Mar-04	NPS	9	0	0
21	2004	31-Mar-04	NPS	9	47.891	-122.4148
21	2004	04-Apr-04	NPS	9	0	0
21	2004	09-Apr-04	NPS	9	0	0
21	2004	09-Apr-04	NPS	9	0	0
21	2004	11-Apr-04	NPS	9	0	0
21	2004	29-Apr-04	NPS	9	0	0
21	2004	30-Apr-04	NPS	9	0	0
21	2004	01-May-04	NPS	9	0	0
21	2004	02-May-04	NPS	9	0	0
21	2004	15-May-04	NPS	9	0	0
21	2004	16-May-04	NPS	9	0	0
21	2004	23-May-04	NPS	9	0	0
21	2005	18-Apr-05	NPS	9	47.8973	-122.4053
21	2006	31-Mar-06	NPS	9	47.9876	-122.3375
21	2006	01-Apr-06	NPS	9	48.0375	-122.3893
21	2006	06-Apr-06	NPS	9	48.2685	-122.5961
21	2006	08-Apr-06	NPS	9	48.0193	-122.3568
21	2006	09-Apr-06	NPS	9	47.9036	-122.3698
21	2006	15-Apr-06	NPS	9	48.1018	-122.5113
21	2006	25-May-06	NPS	9	48.0765	-122.4203
21	2007	31-Mar-07	NPS	9	48.0171	-122.3413
21	2007	13-Apr-07	NPS	9	48.0761	-122.396
21	2007	21-Apr-07	NPS	9	48.0705	-122.349
21	2008	22-Mar-08	NPS	9	47.9813	-122.3391
21	2008	22-Mar-08	NPS	9	47.9676	-122.3375
21	2008	01-Apr-08	NPS	9	47.8938	-122.386
21	2008	05-Apr-08	NPS	9	48.0096	-122.2735
21	2008	05-Apr-08	NPS	9	48.0908	-122.4298
21	2008	10-Apr-08	NPS	9	48.022	-122.3433
21	2008	10-Apr-08	NPS	9	48.022	-122.3433
21	2008	10-Apr-08	NPS	9	47.9991	-122.3328
21	2008	04-May-08	NPS	9	47.993	-122.274
21	1998	22-Mar-98	NPS	9	47.9005	-122.4715
21	1998	27-Mar-98	NPS	9	48.0845	-122.4761667
21	1998	15-Apr-98	NPS	9	48.09766667	-122.4836667
21	1998	16-Apr-98	NPS	9	47.887	-122.438
21	1998	16-Apr-98	NPS	9	47.962	-122.3395
21	1998	19-Apr-98	NPS	9	47.89316667	-122.3831667
21	1990	03-May-90	NPS	9	48.1015	-123.3503333
21	1991	17-Apr-91	NPS	9	48.05083333	-122.2836667
21	1991	25-Apr-91	NPS	9	48.16716667	-122.4666667
21	1991	05-May-91	NPS	9	48.03366667	-122.2843333
21	1991	06-May-91	NPS	9	48.084	-122.3333333
21	1991	14-May-91	NPS	9	48.11816667	-122.451
21	1991	14-May-91	NPS	9	48.11816667	-122.451
21	1991	14-May-91	NPS	9	48.0845	-122.3846667
21	1991	15-May-91	NPS	9	48.0345	-122.3176667
21	1991	16-May-91	NPS	9	48.051	-122.3833333
21	1991	20-May-91	NPS	9	48.08366667	-122.3345
21	1991	20-May-91	NPS	9	48.134	-122.3515
21	1991	21-May-91	NPS	9	48.0335	-122.3836667
21	1991	21-May-91	NPS	9	48.034	-122.3845
21	1991	21-May-91	NPS	9	48.06666667	-122.3848333
21	1991	22-May-91	NPS	9	48.13466667	-122.3673333
21	1991	26-Jun-91	NPS	9	48.13333333	-122.4333333
21	1992	11-Apr-92	NPS	9	48.15083333	-122.401
21	1992	25-Apr-92	NPS	9	47.9675	-122.3336667
21	1992	22-May-92	NPS	9	48.15833333	-122.3925
21	1992	22-May-92	NPS	9	48.1065	-122.3736667
21	1992	28-May-92	NPS	9	48.131	-122.371
21	1993	13-Apr-93	NPS	9	48.06733333	-122.3011667
21	1993	13-May-93	NPS	9	48.08333333	-122.3335
21	1995	09-Apr-95	NPS	9	48.0835	-122.4168333
21	1995	09-Apr-95	NPS	9	48.1005	-122.4681667
21	1995	13-Apr-95	NPS	9	47.967	-122.334
21	1995	02-May-95	NPS	9	47.98483333	-122.35
21	1995	23-Mar-95	NPS	9	48.18416667	-122.551
21	2003	18-Apr-03	NPS	9	48.06583333	-122.4146667
21	1995	13-Apr-95	NPS	9	48.0335	-122.3666667
21	1995	23-Apr-95	NPS	9	47.9	-122.4
21	2008	26-Apr-08	NPS	9	47.906	-122.388
21	2008	27-Apr-08	NPS	9	48	-122.32
21	1999	21-May-99	NPS	9	48.11916667	-122.4678333
21	2000	02-Jun-00	NPS	9	48	-122.2666667
22	2006	07-Apr-06	NPS	9	48.155	-122.5558
22	2006	23-Apr-06	NPS	9	47.9878	-122.3381
22	1999	06-Apr-99	NPS	9	48.0835	-122.417
22	1999	06-Apr-99	NPS	9	48.1015	-122.4668333
22	1999	06-Apr-99	NPS	9	48.10066667	-122.4675
22	2000	17-May-00	NPS	9	48.01766667	-122.2515
22	2005	18-Apr-05	NPS	9	47.8973	-122.4053
22	2005	07-May-05	NPS	9	48.0258	-122.3596
22	2006	12-Mar-06	NPS	9	48.094	-122.4673
22	2006	29-Mar-06	NPS	9	47.9201	-122.3483
22	2006	31-Mar-06	NPS	9	47.9876	-122.3375
22	2006	01-Apr-06	NPS	9	48.0375	-122.3893
22	2006	06-Apr-06	NPS	9	48.2685	-122.5961
22	2006	08-Apr-06	NPS	9	48.0193	-122.3568
22	2006	09-Apr-06	NPS	9	47.9036	-122.3698
22	2006	15-Apr-06	NPS	9	48.1018	-122.5113
22	2006	20-Apr-06	NPS	9	47.8813	-122.3871
22	2006	15-May-06	NPS	9	48.0209	-122.3392
22	2008	01-Apr-08	NPS	9	47.8938	-122.386
22	2008	05-Apr-08	NPS	9	48.0125	-122.2866
22	2008	10-Apr-08	NPS	9	48.022	-122.3433
22	2008	10-Apr-08	NPS	9	48.022	-122.3433
22	2008	10-Apr-08	NPS	9	47.9991	-122.3328
22	2008	28-Apr-08	NPS	9	48.0045	-122.2655
22	2008	04-May-08	NPS	9	48.0271	-122.2861
22	1998	14-Mar-98	NPS	9	48.16683333	-122.7295
22	1998	22-Mar-98	NPS	9	47.9005	-122.4715
22	1998	27-Mar-98	NPS	9	48.0845	-122.4761667
22	1998	15-Apr-98	NPS	9	48.09766667	-122.4836667
22	1998	16-Apr-98	NPS	9	47.887	-122.438
22	1998	16-Apr-98	NPS	9	47.962	-122.3395
22	1998	19-Apr-98	NPS	9	47.89316667	-122.3831667
22	1990	03-May-90	NPS	9	48.1015	-123.3503333
22	1991	17-Apr-91	NPS	9	48.13466667	-122.367
22	1992	11-Apr-92	NPS	9	48.15083333	-122.401
22	1992	25-Apr-92	NPS	9	47.9675	-122.3336667
22	1993	13-Apr-93	NPS	9	48.06733333	-122.3011667
22	1995	09-Apr-95	NPS	9	48.0835	-122.4168333
22	1995	09-Apr-95	NPS	9	48.1005	-122.4681667
22	1995	13-Apr-95	NPS	9	47.967	-122.334
22	1990	05-Jun-90	SVI	10	48.4	-123.2676667
22	2003	24-Mar-03	NPS	9	47.89966667	-122.3898333
22	2003	18-Apr-03	NPS	9	48.06433333	-122.388
22	2003	18-Apr-03	NPS	9	48.12033333	-122.482
22	2003	18-May-03	NPS	9	47.95233333	-122.3153333
22	1995	13-Apr-95	NPS	9	48.0335	-122.3666667
22	1995	09-May-95	NPS	9	47.95083333	-122.5011667
22	2006	22-May-06	NPS	9	48.1045	-122.4833
22	2006	18-Mar-06	NPS	9	48.035	-122.3766
22	2008	12-Apr-08	NPS	9	47.99	-122.29
22	2008	27-Apr-08	NPS	9	48	-122.32
22	1999	21-May-99	NPS	9	48.11916667	-122.4678333
22	2000	02-Jun-00	NPS	9	48.03333333	-122.3666667
22	2000	02-Jun-00	NPS	9	48.03416667	-122.4166667
23	1990	04-May-90	NPS	9	48.65066667	-122.5005
23	1990	04-May-90	NPS	9	48.6505	-122.4676667
24	1990	04-May-90	NPS	9	48.6505	-122.4676667
25	1990	05-Jun-90	SVI	10	48.4	-123.2676667
29	1983		SVI	10	49.00083333	-123
30	2005	06-Sep-05	WVI	11	49.389	-126.5761667
30	2006	05-Jul-06	WVI	11	49.5139	-126.587
30	2007	11-Jul-07	SVI	10	48.57	-124.64
30	2008	17-Jul-08	SVI	10	48.7746	-125.166
30	2008	31-Jul-08	SVI	10	48.7656	-125.1636
30	2001	17-Jul-01	SVI	10	48.71116667	-125.0408333
30	2001	17-Jul-01	SVI	10	48.58083333	-124.6865
30	2003	16-Jun-03	SVI	10	48.74033333	-125.141
30	2003	03-Jul-03	SVI	10	48.71433333	-125.0898333
30	2003	15-Jul-03	SVI	10	48.70983333	-125.0355
30	2003	15-Jul-03	SVI	10	48.71383333	-125.055
30	2003	24-Jul-03	SVI	10	48.698	-124.9803333
30	2003	25-Jul-03	SVI	10	48.532	-124.4838333
30	2003	21-Aug-03	SVI	10	48.67283333	-124.8915
30	1998	24-Sep-98	SVI	10	48.56783333	-124.6666667
30	2001	15-Aug-01	NBC	12	51.15133333	-127.7838333
30	2002	03-Aug-02	NBC	12	51.21666667	-127.8
30	2002	03-Aug-02	NBC	12	51.21666667	-127.8
30	2002	05-Aug-02	NBC	12	51.21666667	-127.8
30	2002	06-Aug-02	NBC	12	51.33333333	-127.8
30	2002	21-Aug-02	NBC	12	51.15	-127.75
30	2002	22-Aug-02	NBC	12	51.15	-127.75
30	2002	11-Sep-02	NBC	12	51.28333333	-127.8
30	2004	17-Aug-04	NBC	12	51.28333333	-127.8
30	2004	19-Aug-04	NBC	12	51.21666667	-127.8
30	2005	10-Jul-05	NBC	12	51.11666667	-127.6833333
30	1994	15-Jul-94	NBC	12	51.16666667	-127.8
30	1995	15-Jul-95	NBC	12	51.16666667	-127.8
30	1996	15-Jul-96	NBC	12	51.16666667	-127.8
30	2001	15-Aug-01	NBC	12	51.15	-127.75
30	2001	15-Aug-01	NBC	12	51.15	-127.75
30	2001	17-Aug-01	NBC	12	51.21666667	-127.8
30	2001	30-Aug-01	NBC	12	51.15	-127.75
30	2001	30-Aug-01	NBC	12	51.15	-127.75
30	2001	30-Aug-01	NBC	12	51.15	-127.75
30	2001	09-Sep-01	NBC	12	51.21666667	-127.8
30	2002	07-Aug-02	NBC	12	51.226	-127.7871667
30	2007	08-Jun-07	GH+	5	47.1993	-124.5143
30	2007	01-Sep-07	GH+	5	47.1115	-124.4195
30	1983		SVI	10	49.00083333	-123.0003333
30	1992	24-Jun-92	WVI	11	49.33466667	-126.2511667
30	1992	21-Jul-92	WVI	11	49.38333333	-126.5
30	1992	18-Sep-92	WVI	11	49.38333333	-126.5
30	1995	19-Sep-95	WVI	11	49.38333333	-126.5
30	1999	07-Aug-99	WVI	11	49.49216667	-126.5893333
30	1999	13-Aug-99	WVI	11	49.50266667	-126.5826667
30	1999	11-Sep-99	WVI	11	49.46666667	-126.5833333
