ID	ResearchGroup	Year	Date	Sreg	Reg	Lat	Lon
1	CRC	1986	11-Jun-86	SJF	7	48.317	-124.4506667
1	CRC	1986	27-Mar-86	SJF	7	48.30016667	-124.4011667
1	CRC	1986	28-Mar-86	SJF	7	48.33366667	-124.484
1	CRC	1986	8-Apr-86	SJF	7	48.367	-124.5673333
1	CRC	1986	9-Apr-86	SJF	7	48.367	-124.5673333
1	CRC	1986	10-Apr-86	SJF	7	48.35066667	-124.5335
1	CRC	1986	10-Apr-86	SJF	7	48.33466667	-124.5015
1	CRC	1986	11-Apr-86	SJF	7	48.33333333	-124.4841667
1	CRC	1986	23-May-86	SJF	7	48.30083333	-124.4181667
1	CRC	1986	23-May-86	SJF	7	48.30066667	-124.4166667
1	CRC	1986	24-May-86	SJF	7	48.36683333	-124.5671667
1	CRC	1986	24-May-86	SJF	7	48.36683333	-124.5671667
1	CRC	1986	24-May-86	SJF	7	48.3515	-124.5508333
1	CRC	1986	25-May-86	SJF	7	48.35083333	-124.5505
1	CRC	1986	31-May-86	SJF	7	48.351	-124.5341667
1	CRC	1986	11-Jun-86	SJF	7	48.317	-124.4506667
1	CRC	1986	25-Jun-86	SJF	7	48.35066667	-124.5341667
1	CRC	1986	25-Jun-86	SJF	7	48.35066667	-124.5341667
1	CRC	1986	26-Jun-86	SJF	7	48.367	-124.5668333
1	CRC	1986	26-Jun-86	SJF	7	48.35116667	-124.5505
1	CRC	1986	27-Jun-86	SJF	7	48.36716667	-124.5671667
1	CRC	1986	7-Jul-86	SJF	7	48.36683333	-124.567
1	CRC	1986	7-Jul-86	SJF	7	48.36733333	-124.568
1	CRC	1986	7-Jul-86	SJF	7	48.36783333	-124.5833333
1	CRC	1986	8-Jul-86	SJF	7	48.36733333	-124.5678333
1	CRC	1986	8-Jul-86	SJF	7	48.3675	-124.5678333
1	CRC	1986	15-Jul-86	SJF	7	48.36733333	-124.5681667
1	CRC	1986	15-Jul-86	SJF	7	48.36733333	-124.5666667
1	CRC	1986	23-May-86	SJF	7	48.30066667	-124.4166667
1	CRC	1986	11-Jun-86	SJF	7	48.31666667	-124.4346667
1	CRC	1986	11-Jun-86	SJF	7	48.31666667	-124.4346667
2	CRC	1986	26-Jan-86	SJF	7	48.334	-124.4846667
2	CRC	1986	10-Feb-86	SJF	7	48.35066667	-124.5345
2	CRC	1986	10-Feb-86	SJF	7	48.35066667	-124.5341667
2	CRC	1986	26-Apr-86	SJF	7	48.35133333	-124.5505
2	CRC	1986	26-Apr-86	SJF	7	48.35116667	-124.5501667
2	CRC	1986	26-Apr-86	SJF	7	48.351	-124.5345
2	CRC	1986	27-Apr-86	SJF	7	48.367	-124.5668333
3	CRC	1986	22-May-86	SJF	7	48.317	-124.4505
3	CRC	1986	23-May-86	SJF	7	48.30033333	-124.4166667
3	CRC	1986	24-May-86	SJF	7	48.367	-124.5513333
3	CRC	1986	24-May-86	SJF	7	48.35033333	-124.5336667
3	CRC	1986	24-May-86	SJF	7	48.38333333	-124.5846667
3	CRC	1986	24-May-86	SJF	7	48.36766667	-124.5845
3	CRC	1986	23-May-86	SJF	7	48.30066667	-124.4166667
3	CRC	1986	23-May-86	SJF	7	48.30066667	-124.4166667
4	CRC	1986	31-May-86	SJF	7	48.31683333	-124.4506667
4	CRC	1986	31-May-86	SJF	7	48.30116667	-124.4343333
4	CRC	1986	4-Jun-86	SJF	7	48.317	-124.4508333
4	CRC	1986	4-Jun-86	SJF	7	48.317	-124.4505
4	CRC	1986	4-Jun-86	SJF	7	48.317	-124.4506667
4	CRC	1986	5-Jun-86	SJF	7	48.351	-124.5501667
4	CRC	1986	5-Jun-86	SJF	7	48.31683333	-124.45
4	CRC	1986	5-Jun-86	SJF	7	48.31766667	-124.467
4	CRC	1986	6-Jun-86	SJF	7	48.33466667	-124.5168333
4	CRC	1986	11-Jun-86	SJF	7	48.31666667	-124.4346667
4	CRC	1986	26-Jun-86	NWA	6	48.31716667	-124.6515
4	CRC	1986	11-Jun-86	SJF	7	48.31666667	-124.4346667
4	CRC	1986	11-Jun-86	SJF	7	48.317	-124.4506667
4	CRC	1986	11-Jun-86	SJF	7	48.317	-124.4506667
5	CRC	1986	8-Jul-86	SJF	7	48.36733333	-124.5843333
6	HSU-DG	2002	23-Jun-02	NCA	2	41.1345	-124.1666667
6	CRC	2002	14-Oct-02	SOR	3	42.824	-124.5923333
6	HSU-DG	2002	18-Oct-02	NCA	2	41.718	-124.2015
6	CRC	2001	17-Aug-01	OR	4	44.83333333	-124.0833333
6	CRC	2001	17-Aug-01	OR	4	44.82233333	-124.0701667
6	CRC	2001	17-Aug-01	OR	4	44.79716667	-124.0786667
6	CRC	2001	17-Aug-01	OR	4	44.7705	-124.0761667
6	CRC	2001	9-May-01	GH+	5	46.98916667	-124.2218333
6	CRC	1999	13-Sep-99	OR	4	44.81783333	-124.0668333
6	CRC	1986	5-Jun-86	SJF	7	48.36733333	-124.567
6	CRC	2004	22-Sep-04	OR	4	44.8286	-124.0691
6	CRC	2006	21-May-06	GH+	5	46.9293	-124.2516
6	CRC	2007	14-Sep-07	SOR	3	42.7825	-124.5955
6	NMML	2008	26-Jul-08	SOR	3	42.6766	-124.4566
6	HSU-JKJ	2010	17-Oct-10	NCA	2	41.7482	-124.2251
6	HSU-DG	2010	25-Nov-10	NCA	2	41.7466	-124.2233
6	CRC	2009	2-Jun-09	GH+	5	46.9563	-124.2401
6	MAKAH	2009	12-Aug-09	NWA	6	48.1805	-124.7403
6	HSU-JKJ	2011	5-Jun-11	NCA	2	40.507	-124.398
6	HSU-DG	2011	15-Oct-11	NCA	2	41.6	-124.18
6	HSU-DG	2011	17-Oct-11	NCA	2	41.6666	-124.2401
6	OSU	2009	13-Nov-09	NCA	2	41.78958339	-124.2821608
6	OSU	2009	25-Nov-09	NCA	2	41.780903	-124.281248
7	CRC	1986	9-Apr-86	SJF	7	48.30016667	-124.401
7	CRC	1986	9-Apr-86	SJF	7	48.3	-124.401
7	CRC	1986	10-Apr-86	SJF	7	48.35066667	-124.5335
8	CRC	1986	2-Mar-86	PS-HC-BB-SJ	8	47.1675	-122.9003333
8	CRC	1986	21-Apr-86	PS-HC-BB-SJ	8	47.1	-122.9008333
8	CRC	1986	9-May-86	PS-HC-BB-SJ	8	47.067	-122.8846667
9	CRC	1984	27-Jun-84	PS-HC-BB-SJ	8	47.08333333	-122.9166667
10	CRC	1984	21-Aug-84	SJF	7	48.13333333	-122.95
10	CRC	1984	28-May-84	SJF	7	48.13416667	-122.95
10	CRC	1984	15-Jul-84	SJF	7	48.13416667	-122.9508333
11	CRC	1984	13-Jul-84	SJF	7	48.13333333	-122.9508333
11	CRC	1984	15-Jul-84	SJF	7	48.13416667	-122.9508333
12	CRC	1989	12-Apr-89	PS-HC-BB-SJ	8	47.25	-122.8333333
13	CRC	1989	NA	PS-HC-BB-SJ	8	47.81666667	-122.6503333
14	CRC	2002	14-Oct-02	SOR	3	42.83583333	-124.586
14	JD	2001	4-Oct-01	WVI	11	49.35083333	-126.5
14	CRC	2001	17-Aug-01	OR	4	44.81016667	-124.0675
14	CRC	2001	17-Aug-01	OR	4	44.83333333	-124.0618333
14	CRC	2001	17-Aug-01	OR	4	44.83066667	-124.0761667
14	CRC	2001	21-Aug-01	OR	4	44.6205	-124.0826667
14	NMML	2001	27-Jul-01	NWA	6	48.07983333	-124.7115
14	CRC	2000	12-Jul-00	GH+	5	46.91733333	-124.1013333
14	CRC	2000	12-Jul-00	GH+	5	46.91766667	-124.0336667
14	CRC	2000	30-Mar-00	GH+	5	46.91816667	-124.0341667
14	CRC	2000	1-Apr-00	GH+	5	46.918	-124.0666667
14	CRC	1998	21-Mar-98	GH+	5	46.91583333	-124.1526667
14	CRC	1998	28-Mar-98	GH+	5	46.92016667	-124.0856667
14	CRC	1998	29-Mar-98	GH+	5	46.91583333	-124.1343333
14	CRC	1998	29-Mar-98	GH+	5	46.92133333	-124.037
14	CRC	1998	10-Apr-98	GH+	5	46.9235	-124.037
14	CRC	1998	12-Apr-98	GH+	5	46.91883333	-124.0356667
14	CRC	1998	16-Apr-98	GH+	5	46.91416667	-124.146
14	CRC	1998	18-Apr-98	GH+	5	46.9175	-124.05
14	CRC	1998	18-Apr-98	GH+	5	46.91933333	-124.1001667
14	CRC	1989	10-Aug-89	NWA	6	48.2835	-124.7003333
14	CRC	1992	22-Apr-92	GH+	5	46.91683333	-124.0345
14	CRC	1992	22-Apr-92	GH+	5	46.91666667	-124.034
14	CRC	1992	3-Jul-92	GH+	5	46.91666667	-124.0345
14	CRC	1993	16-Apr-93	GH+	5	46.9335	-124.0671667
14	CRC	1993	20-Apr-93	GH+	5	46.9	-124.1673333
14	CRC	1993	13-Jun-93	GH+	5	46.917	-124.0668333
14	CRC	1993	23-Jul-93	GH+	5	46.91666667	-124.0833333
14	CRC	1993	NA	GH+	5	46.91666667	-124.0833333
14	CRC	1995	13-Jul-95	GH+	5	46.9175	-124.1
14	CRC	1995	13-Jul-95	GH+	5	46.34	-124.55333
14	CRC	1995	10-Sep-95	GH+	5	46.95083333	-124.0843333
14	CRC	1995	17-Sep-95	GH+	5	46.93366667	-124.0671667
14	CRC	1995	17-Sep-95	GH+	5	46.9335	-124.0668333
14	CRC	1995	14-Oct-95	GH+	5	46.93383333	-124.0678333
14	CRC	1996	27-Apr-96	GH+	5	46.91766667	-124.0506667
14	CRC	1996	28-Apr-96	GH+	5	46.917	-124.068
14	CRC	1996	28-Apr-96	GH+	5	46.9015	-124.2675
14	CERF	2004	9-Jul-04	NBC	12	51.15	-127.75
15	BG	2002	4-Jul-02	SVI	10	48.75001667	-125.1376667
15	BG	2002	6-Jul-02	SVI	10	48.70783333	-125.0108333
15	BG	2002	9-Jul-02	SVI	10	48.71083333	-125.0226667
15	BG	2002	12-Jul-02	SVI	10	48.69666667	-124.9698333
15	BG	2002	22-Jul-02	SVI	10	48.69666667	-124.9786667
15	BG	2002	22-Jul-02	SVI	10	48.69666667	-124.9578333
15	BG	2002	23-Jul-02	SVI	10	48.71166667	-125.033
15	BG	2002	25-Jul-02	SVI	10	48.70433333	-124.9953333
15	BG	2002	25-Jul-02	SVI	10	48.70366667	-124.9905
15	BG	2002	26-Jul-02	SVI	10	48.69583333	-124.9951667
15	BG	2002	10-Aug-02	SVI	10	48.7035	-125.0033333
15	BG	2002	16-Aug-02	SVI	10	48.69633333	-124.9588333
15	BG	2002	18-Aug-02	SVI	10	48.69966667	-124.9856667
15	BG	2002	20-Aug-02	SVI	10	48.70966667	-125.0225
15	BG	2001	17-Jul-01	SVI	10	48.6975	-124.9763333
15	BG	2001	18-Jul-01	SVI	10	48.71666667	-125.0578333
15	JD	2001	31-Jul-01	WVI	11	49.35083333	-126.5
15	BG	2001	19-Jul-01	SVI	10	48.7185	-125.0825
15	BG	2001	12-Jul-01	SVI	10	48.73233333	-125.1193333
15	BG	2001	7-Jul-01	SVI	10	48.69683333	-124.9645
15	NMML	2001	6-Jul-01	SVI	10	48.69766667	-124.9761667
15	NMML	2000	19-Aug-00	WVI	11	49.6055	-126.8588333
15	NMML	2000	20-Aug-00	WVI	11	49.42983333	-126.5943333
15	NMML	1999	4-Aug-99	SVI	10	48.73366667	-125.123
15	NMML	1999	14-Aug-99	SVI	10	48.6795	-124.911
15	VD	1998	25-Jun-98	SVI	10	48.7175	-125.0538333
15	NMML	1998	16-Jul-98	NWA	6	48.35	-124.7
15	NMML	1998	1-Jul-98	SVI	10	48.684	-124.9176667
15	BG	1998	14-Jun-98	SVI	10	48.67633333	-124.895
15	BG	1998	18-Jun-98	SVI	10	48.7835	-125.2163333
15	BG	1998	28-Jul-98	SVI	10	48.7055	-124.999
15	BG	1998	27-Jul-98	SVI	10	48.69	-124.9273333
15	BG	1998	28-Jul-98	SVI	10	48.70466667	-124.9966667
15	BG	1998	29-Jul-98	SVI	10	48.70516667	-125.0015
15	BG	1998	30-Jul-98	SVI	10	48.7125	-125.019
15	BG	1998	31-Jul-98	SVI	10	48.7125	-125.019
15	BG	1998	31-Jul-98	SVI	10	48.70516667	-125.0015
15	BG	1998	1-Aug-98	SVI	10	48.721	-125.072
15	BG	1998	2-Aug-98	SVI	10	48.709	-125.01
15	BG	1998	7-Aug-98	SVI	10	48.56783333	-124.6675
15	BG	1998	19-Aug-98	SVI	10	48.58666667	-124.703
15	BG	1998	20-Aug-98	SVI	10	48.58666667	-124.703
15	BG	1998	24-Aug-98	SVI	10	48.54316667	-124.5018333
15	BG	1998	28-Sep-98	SVI	10	48.7265	-125.1075
15	CRC	1998	27-Aug-98	SVI	10	48.5795	-124.6795
15	CRC	1989	10-Aug-89	NWA	6	48.2835	-124.7003333
15	CRC	1990	23-Aug-90	SVI	10	48.36666667	-123.85
15	OTH	1984	3-Aug-84	SVI	10	48.76666667	-125.1508333
15	OTH	1984	21-Aug-84	SVI	10	48.7675	-125.15
15	JD	1996	8-Oct-96	WVI	11	49.16666667	-125.95
15	JD	1996	16-Oct-96	WVI	11	49.16666667	-125.95
15	CRC	1997	9-Aug-97	SVI	10	48.70016667	-124.9848333
15	NMML	1997	6-Sep-97	SJF	7	48.30066667	-124.417
15	NMML	1997	28-Sep-97	SJF	7	48.368	-124.584
15	NMML	1997	29-Sep-97	SJF	7	48.36716667	-124.5676667
15	NMML	1997	29-Sep-97	SJF	7	48.35116667	-124.5348333
15	NMML	1997	29-Sep-97	SJF	7	48.3515	-124.5346667
15	NMML	1997	29-Sep-97	SJF	7	48.35116667	-124.5503333
15	NMML	1997	30-Sep-97	SJF	7	48.31783333	-124.467
15	NMML	1997	20-Sep-97	SJF	7	48.31766667	-124.4515
15	BG	1999	21-Jun-99	SVI	10	48.71866667	-125.0635
15	BG	1999	17-Jul-99	SVI	10	48.692	-124.9355
15	BG	1999	18-Jul-99	SVI	10	48.7835	-125.2163333
15	BG	1999	28-Jul-99	SVI	10	48.6035	-124.7426667
15	BG	1999	28-Jul-99	SVI	10	48.56166667	-124.5885
15	BG	1999	30-Jul-99	SVI	10	48.7835	-125.2163333
15	BG	1999	31-Jul-99	SVI	10	48.735	-125.1188333
15	BG	1999	12-Aug-99	SVI	10	48.73683333	-125.123
15	BG	1999	20-Aug-99	SVI	10	48.74266667	-125.128
15	UVIC	1999	31-Aug-99	WVI	11	49.38933333	-126.574
15	BG	2004	30-Jun-04	SVI	10	48.719	-125.07
15	BG	2004	3-Jul-04	SVI	10	48.69716667	-124.976
15	BG	2004	5-Jul-04	SVI	10	48.6965	-124.9611667
15	BG	2004	10-Jul-04	SVI	10	48.69566667	-124.973
15	CRC	2004	18-Aug-04	NBC	12	51.1796	-127.7816
15	BG	2005	1-Jul-05	WVI	11	49.4345	-126.5933333
15	BG	2005	4-Jul-05	SVI	10	48.71133333	-125.0335
15	BG	2005	9-Jul-05	SVI	10	48.64316667	-124.8066667
15	BG	2005	10-Jul-05	SVI	10	48.73033333	-125.12
15	BG	2005	10-Jul-05	SVI	10	48.71	-125.0225
15	BG	2005	26-Jul-05	SVI	10	48.5775	-124.6626667
15	BG	2005	1-Aug-05	SVI	10	48.60816667	-124.7503333
15	BG	2005	3-Aug-05	SVI	10	48.678	-124.9086667
15	BG	2005	4-Aug-05	SVI	10	48.71816667	-125.0636667
15	BG	2005	5-Aug-05	SVI	10	48.67616667	-124.903
15	BG	2005	5-Aug-05	SVI	10	48.58	-124.6803333
15	CERF	2004	19-Jun-04	NBC	12	51.11666667	-127.6833333
15	CERF	2004	4-Aug-04	NBC	12	51.18333333	-127.7833333
15	BG	2006	28-Aug-06	SVI	10	48.5843	-124.7033
15	BG	2006	28-Aug-06	SVI	10	48.5835	-124.707
15	BG	2006	15-Sep-06	SVI	10	48.4818	-124.285
15	CERF	2004	22-Jun-04	NBC	12	51.15	-127.75
15	CERF	2004	13-Aug-04	NBC	12	51.15	-127.75
15	CERF	2004	19-Aug-04	NBC	12	51.15	-127.75
15	CERF	2004	23-Jul-04	NBC	12	51.18333333	-127.7833333
15	CERF	2004	23-Aug-04	NBC	12	51.18333333	-127.7833333
15	CERF	2004	28-Aug-04	NBC	12	51.18333333	-127.7833333
15	CERF	2004	31-Aug-04	NBC	12	51.18333333	-127.7833333
15	CERF	2004	7-Sep-04	NBC	12	51.18333333	-127.7833333
15	CERF	2004	9-Sep-04	NBC	12	51.18333333	-127.7833333
15	CERF	2004	6-Aug-04	NBC	12	51.21666667	-127.8
15	CERF	2004	17-Aug-04	NBC	12	51.21666667	-127.8
15	CERF	2004	20-Aug-04	NBC	12	51.21666667	-127.8
15	CERF	2004	5-Sep-04	NBC	12	51.21666667	-127.8
16	CRC	1989	15-Aug-89	NWA	6	48.18383333	-124.7676667
17	CRC	1989	15-Aug-89	NWA	6	48.18383333	-124.7676667
18	CRC	1990	24-Mar-90	PS-HC-BB-SJ	8	47.368	-122.618
18	CRC	1990	27-Mar-90	PS-HC-BB-SJ	8	47.36816667	-122.618
18	CRC	1990	28-Mar-90	PS-HC-BB-SJ	8	47.38383333	-122.6181667
18	CRC	1990	29-Mar-90	PS-HC-BB-SJ	8	47.36816667	-122.6173333
18	CRC	1990	30-Mar-90	PS-HC-BB-SJ	8	47.3505	-122.6841667
18	CRC	1990	31-Mar-90	PS-HC-BB-SJ	8	47.3505	-122.6505
18	CRC	1990	3-Apr-90	PS-HC-BB-SJ	8	47.284	-122.7846667
18	CRC	1990	5-Apr-90	PS-HC-BB-SJ	8	47.06683333	-122.9011667
18	CRC	1990	16-Apr-90	PS-HC-BB-SJ	8	47.1	-122.9008333
18	CRC	1990	16-Apr-90	PS-HC-BB-SJ	8	47.08416667	-122.9176667
18	CRC	1990	18-Apr-90	PS-HC-BB-SJ	8	47.10016667	-122.9176667
18	CRC	1990	19-Apr-90	PS-HC-BB-SJ	8	47.08366667	-122.9168333
18	CRC	1990	19-Apr-90	PS-HC-BB-SJ	8	47.10083333	-122.917
18	CRC	1990	20-Apr-90	PS-HC-BB-SJ	8	47.08466667	-122.9015
18	CRC	1990	17-May-90	PS-HC-BB-SJ	8	47.08433333	-122.917
18	CRC	1990	22-May-90	PS-HC-BB-SJ	8	47.117	-122.7341667
18	CRC	1990	30-May-90	PS-HC-BB-SJ	8	47.2	-122.8341667
19	CRC	1990	27-Mar-90	PS-HC-BB-SJ	8	47.36816667	-122.618
19	CRC	1990	28-Mar-90	PS-HC-BB-SJ	8	47.38383333	-122.6181667
19	CRC	1990	29-Mar-90	PS-HC-BB-SJ	8	47.36816667	-122.6173333
19	CRC	1990	30-Mar-90	PS-HC-BB-SJ	8	47.3505	-122.6841667
19	CRC	1990	31-Mar-90	PS-HC-BB-SJ	8	47.3505	-122.6505
19	CRC	1990	3-Apr-90	PS-HC-BB-SJ	8	47.284	-122.7846667
19	CRC	1990	16-Apr-90	PS-HC-BB-SJ	8	47.1	-122.9008333
19	CRC	1990	16-Apr-90	PS-HC-BB-SJ	8	47.08416667	-122.9176667
19	CRC	1990	17-Apr-90	PS-HC-BB-SJ	8	47.0835	-122.917
19	CRC	1990	18-Apr-90	PS-HC-BB-SJ	8	47.10016667	-122.9176667
19	CRC	1990	19-Apr-90	PS-HC-BB-SJ	8	47.08366667	-122.9168333
19	CRC	1990	19-Apr-90	PS-HC-BB-SJ	8	47.10083333	-122.917
19	CRC	1990	20-Apr-90	PS-HC-BB-SJ	8	47.08466667	-122.9015
19	CRC	1990	30-Apr-90	PS-HC-BB-SJ	8	47.21683333	-123.0675
20	CRC	1990	12-Apr-90	PS-HC-BB-SJ	8	47.0845	-122.9166667
20	CRC	1990	12-Apr-90	PS-HC-BB-SJ	8	47.08433333	-122.9173333
21	CRC	2000	15-Mar-00	NPS	9	48.13433333	-122.3515
21	CRC	2000	15-Mar-00	NPS	9	48.11716667	-122.3668333
21	CRC	2000	8-Apr-00	NPS	9	48.00133333	-122.2513333
21	CRC	2000	15-Apr-00	NPS	9	48.084	-122.4181667
21	NMML	2000	2-Jun-00	NPS	9	48	-122.2666667
21	CRC	1999	6-Apr-99	NPS	9	48.0835	-122.417
21	CRC	1999	6-Apr-99	NPS	9	48.10066667	-122.4675
21	CRC	1999	6-Apr-99	NPS	9	48.1015	-122.4668333
21	NMML	1999	21-May-99	NPS	9	48.11916667	-122.4678333
21	CRC	1998	22-Mar-98	NPS	9	47.9005	-122.4715
21	CRC	1998	27-Mar-98	NPS	9	48.0845	-122.4761667
21	CRC	1998	15-Apr-98	NPS	9	48.09766667	-122.4836667
21	CRC	1998	16-Apr-98	NPS	9	47.962	-122.3395
21	CRC	1998	16-Apr-98	NPS	9	47.887	-122.438
21	CRC	1998	19-Apr-98	NPS	9	47.89316667	-122.3831667
21	CRC	1990	3-May-90	NPS	9	48.1015	-123.3503333
21	CRC	1991	17-Apr-91	NPS	9	48.05083333	-122.2836667
21	CRC	1991	25-Apr-91	NPS	9	48.16716667	-122.4666667
21	CRC	1991	5-May-91	NPS	9	48.03366667	-122.2843333
21	CRC	1991	6-May-91	NPS	9	48.084	-122.3333333
21	CRC	1991	14-May-91	NPS	9	48.11816667	-122.451
21	CRC	1991	14-May-91	NPS	9	48.0845	-122.3846667
21	CRC	1991	14-May-91	NPS	9	48.11816667	-122.451
21	CRC	1991	15-May-91	NPS	9	48.0345	-122.3176667
21	CRC	1991	16-May-91	NPS	9	48.051	-122.3833333
21	CRC	1991	20-May-91	NPS	9	48.08366667	-122.3345
21	CRC	1991	20-May-91	NPS	9	48.134	-122.3515
21	CRC	1991	21-May-91	NPS	9	48.0335	-122.3836667
21	CRC	1991	21-May-91	NPS	9	48.034	-122.3845
21	CRC	1991	21-May-91	NPS	9	48.06666667	-122.3848333
21	CRC	1991	22-May-91	NPS	9	48.13466667	-122.3673333
21	CRC	1991	26-Jun-91	NPS	9	48.13333333	-122.4333333
21	CRC	1992	11-Apr-92	NPS	9	48.15083333	-122.401
21	CRC	1992	25-Apr-92	NPS	9	47.9675	-122.3336667
21	CRC	1992	22-May-92	NPS	9	48.15833333	-122.3925
21	CRC	1992	22-May-92	NPS	9	48.1065	-122.3736667
21	CRC	1992	28-May-92	NPS	9	48.131	-122.371
21	CRC	1993	13-Apr-93	NPS	9	48.06733333	-122.3011667
21	CRC	1993	13-May-93	NPS	9	48.08333333	-122.3335
21	CRC	1995	23-Mar-95	NPS	9	48.18416667	-122.551
21	CRC	1995	9-Apr-95	NPS	9	48.0835	-122.4168333
21	CRC	1995	9-Apr-95	NPS	9	48.1005	-122.4681667
21	CRC	1995	13-Apr-95	NPS	9	48.0335	-122.3666667
21	CRC	1995	13-Apr-95	NPS	9	47.967	-122.334
21	CRC	1995	2-May-95	NPS	9	47.98483333	-122.35
21	CRC	1995	23-Apr-95	NPS	9	47.9	-122.4
21	CRC	2003	18-Apr-03	NPS	9	48.06583333	-122.4146667
21	CRC	2004	31-Mar-04	NPS	9	47.891	-122.4148
21	CRC	2005	18-Apr-05	NPS	9	47.8973	-122.4053
21	AD	2006	2-Apr-06	NPS	9	48.0903	-122.4581
21	AD	2006	7-Apr-06	NPS	9	48.155	-122.5558
21	CRC	2006	31-Mar-06	NPS	9	47.9876	-122.3375
21	CRC	2006	1-Apr-06	NPS	9	48.0375	-122.3893
21	CRC	2006	6-Apr-06	NPS	9	48.2685	-122.5961
21	CRC	2006	8-Apr-06	NPS	9	48.0193	-122.3568
21	CRC	2006	9-Apr-06	NPS	9	47.9036	-122.3698
21	CRC	2006	15-Apr-06	NPS	9	48.1018	-122.5113
21	CRC	2006	25-May-06	NPS	9	48.0765	-122.4203
21	CRC	2007	31-Mar-07	NPS	9	48.0171	-122.3413
21	CRC	2007	13-Apr-07	NPS	9	48.0761	-122.396
21	CRC	2007	21-Apr-07	NPS	9	48.0705	-122.349
21	CRC	2004	28-Mar-04	NPS	9	48.00266667	-122.2648333
21	CRC	2004	4-Apr-04	NPS	9	47.99333333	-122.278
21	CRC	2004	9-Apr-04	NPS	9	48.077	-122.4213333
21	CRC	2004	9-Apr-04	NPS	9	48.0885	-122.4195
21	CRC	2004	11-Apr-04	NPS	9	47.9295	-122.3546667
21	CRC	2004	29-Apr-04	NPS	9	48.12533333	-122.523
21	CRC	2004	30-Apr-04	NPS	9	48.039	-122.3481667
21	CRC	2004	1-May-04	NPS	9	47.98666667	-122.3473333
21	CRC	2004	2-May-04	NPS	9	48.23816667	-122.5385
21	CRC	2004	15-May-04	NPS	9	48.03983333	-122.3356667
21	CRC	2004	16-May-04	NPS	9	48.052	-122.3726667
21	CRC	2004	23-May-04	NPS	9	48.09833333	-122.464
21	AC	2008	25-Apr-08	NPS	9	47.89	-122.38
21	BG	2008	24-May-08	SVI	10	48.8046	-125.2555
21	BG	2008	24-May-08	SVI	10	48.7175	-125.0628
21	CRC	2008	22-Mar-08	NPS	9	47.9813	-122.3391
21	CRC	2008	22-Mar-08	NPS	9	47.9676	-122.3375
21	CRC	2008	1-Apr-08	NPS	9	47.8938	-122.386
21	CRC	2008	5-Apr-08	NPS	9	48.0096	-122.2735
21	CRC	2008	5-Apr-08	NPS	9	48.0908	-122.4298
21	CRC	2008	10-Apr-08	NPS	9	48.022	-122.3433
21	CRC	2008	10-Apr-08	NPS	9	47.9991	-122.3328
21	CRC	2008	10-Apr-08	NPS	9	48.022	-122.3433
21	CRC	2008	4-May-08	NPS	9	47.993	-122.274
21	DM	2008	26-Apr-08	NPS	9	47.906	-122.388
21	JH	2008	27-Apr-08	NPS	9	48	-122.32
21	CRC	2010	27-Mar-10	NPS	9	48.037	-122.3753
21	CRC	2009	25-Mar-09	NPS	9	48.0223	-122.3391
21	CRC	2009	28-Mar-09	NPS	9	48.0476	-122.3945
21	CRC	2009	5-Apr-09	NPS	9	48.0425	-122.3166
21	CRC	2009	26-Apr-09	NPS	9	48.0468	-122.3238
21	CRC	2009	3-May-09	NPS	9	48.0248	-122.2888
21	CRC	2009	8-May-09	NPS	9	48.0756	-122.4406
21	Opp-Janes	2009	24-Mar-09	NPS	9	48.2393	-122.5751
21	Opp-May	2009	16-Apr-09	NPS	9	48.2336	-122.6763
21	Opp-vonAllworden	2009	8-May-09	NPS	9	48.0425	-122.3925
21	Opp-vonAllworden	2009	13-May-09	NPS	9	48.0388	-122.402
21	Opp-Allworden	2011	19-Apr-11	NPS	9	47.8908	-122.4578
22	CRC	2000	17-May-00	NPS	9	48.01766667	-122.2515
22	NMML	2000	2-Jun-00	NPS	9	48.03416667	-122.4166667
22	NMML	2000	2-Jun-00	NPS	9	48.03333333	-122.3666667
22	CRC	1999	6-Apr-99	NPS	9	48.1015	-122.4668333
22	CRC	1999	6-Apr-99	NPS	9	48.0835	-122.417
22	CRC	1999	6-Apr-99	NPS	9	48.10066667	-122.4675
22	NMML	1999	21-May-99	NPS	9	48.11916667	-122.4678333
22	CRC	1998	14-Mar-98	NPS	9	48.16683333	-122.7295
22	CRC	1998	22-Mar-98	NPS	9	47.9005	-122.4715
22	CRC	1998	27-Mar-98	NPS	9	48.0845	-122.4761667
22	CRC	1998	15-Apr-98	NPS	9	48.09766667	-122.4836667
22	CRC	1998	16-Apr-98	NPS	9	47.962	-122.3395
22	CRC	1998	16-Apr-98	NPS	9	47.887	-122.438
22	CRC	1998	19-Apr-98	NPS	9	47.89316667	-122.3831667
22	CRC	1990	3-May-90	NPS	9	48.1015	-123.3503333
22	CRC	1991	17-Apr-91	NPS	9	48.13466667	-122.367
22	CRC	1992	11-Apr-92	NPS	9	48.15083333	-122.401
22	CRC	1992	25-Apr-92	NPS	9	47.9675	-122.3336667
22	CRC	1990	5-Jun-90	SVI	10	48.4	-123.2676667
22	CRC	1993	13-Apr-93	NPS	9	48.06733333	-122.3011667
22	CRC	1995	9-Apr-95	NPS	9	48.0835	-122.4168333
22	CRC	1995	9-Apr-95	NPS	9	48.1005	-122.4681667
22	CRC	1995	13-Apr-95	NPS	9	48.0335	-122.3666667
